"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Campanulaceae","Lobelia","exaltata","Pohl","CAMPANULACEAE Lobelia exaltata Pohl","247156","Splink","SP",,"2232","Native","Ouro","Medium","São Francisco Xavier"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Campanulaceae","Lobelia","fistulosa","Vell.","CAMPANULACEAE Lobelia fistulosa Vell.","203198","GBIF","ICN","Coelho, G.P.","345","Native","Bronze","Low","Estrada vicinal entre Cachoeira Paulista e Lorena"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Campanulaceae","Lobelia","organensis","Gardner","CAMPANULACEAE Lobelia organensis Gardner","252233902","GBIF","Observations","Garcia, R.",,"Native","Bronze","Low","Areias, SP, 12820-000, Brasil"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Campanulaceae","Lobelia","thapsoidea","Schott","CAMPANULACEAE Lobelia thapsoidea Schott","24760","GBIF","HRCB","Kinoshita, L.S.","9528","Native","Ouro","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Campanulaceae","Siphocampylus","lauroanus","Handro & M.Kuhlm.","CAMPANULACEAE Siphocampylus lauroanus Handro & M.Kuhlm.","SPSF00034761","Splink","SPSF",,"542","Native","Bronze","Low","Parque Estadual da Serra do Mar - Núcleo Santa Virgínia."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Campanulaceae","Siphocampylus","longipedunculatus","Pohl","CAMPANULACEAE Siphocampylus longipedunculatus Pohl","49797","GBIF","UEC","Arevalo, A.M.","14705","Native","Bronze","Low","Serra da Mantiqueira, Fazenda ""As Casinhas"". (Divisa com MG)"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Campanulaceae","Siphocampylus","macropodus","(Thunb.) G.Don","CAMPANULACEAE Siphocampylus macropodus (Thunb.) G.Don","4160","GBIF","SPFR","Barros, F.","2229","Native","Bronze","High","São Francisco Xavier"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Campanulaceae","Siphocampylus","sulfureus","E.Wimm.","CAMPANULACEAE Siphocampylus sulfureus E.Wimm.","4140","GBIF","SPFR","Mattos, J.","12161","Native","Bronze","Low","perto do km 71 da rodovia Santa Izabel-Igaratá"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Campanulaceae","Siphocampylus","umbellatus","(Kunth) G.Don","CAMPANULACEAE Siphocampylus umbellatus (Kunth) G.Don","32449","GBIF","UEC","Cavalcanti, T.B.","14912","Native","Bronze","Low","Fazenda ""As casinhas"""
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Campanulaceae","Siphocampylus","westinianus","(Thunb.) Pohl","CAMPANULACEAE Siphocampylus westinianus (Thunb.) Pohl","RB00940102","GBIF","RB","Gonzaga, D.R.","497","Native","Ouro","Low","Serra Fina, Trilha para o Pico do Capim Amarelo. APA Serra da Mantiqueira"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Cannabaceae","Celtis","chichape","(Weed.) Miq.","CANNABACEAE Celtis chichape (Weed.) Miq.","31046","GBIF","IAC","Bernacci, L.C.","2157","Native","Bronze","Low","Ouro Verde, estrada de Panorama ao Rio do Peixe"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Cannabaceae","Trema","micranthum","(L.) Blume","CANNABACEAE Trema micranthum (L.) Blume","ESA00131010","GBIF","ESA","Souza, V.C.","36213","Native","Ouro","Low","Fragmento 16 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Cannaceae","Canna","indica","L.","CANNACEAE Canna indica L.","SP054196","Splink","SP",,"208","Native","Bronze","Medium","São Francisco Xavier"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Caprifoliaceae","Valeriana","scandens","L.","CAPRIFOLIACEAE Valeriana scandens L.","133367","GBIF","SPF","Villaca, C.","s.n.","Native","Latão","Low","Cidade Universitária Armando de Salles Oliveira, Reserva Florestal."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Cardiopteridaceae","Citronella","paniculata","(Mart.) R.A.Howard","CARDIOPTERIDACEAE Citronella paniculata (Mart.) R.A.Howard","166943","GBIF","UEC","Stefani, E.J.F.","305","Native","Bronze","Low","Parque Estadual da Serra do Mar, Mata Atlântica."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Caricaceae","Carica","papaya","L.","CARICACEAE Carica papaya L.",,"GBIF",,,,"Naturalized","Latão","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Caryophyllaceae","Drymaria","cordata","(L.) Willd. ex Roem. & Schult.","CARYOPHYLLACEAE Drymaria cordata (L.) Willd. ex Roem. & Schult.","070543","GBIF","UEC","Tamashiro, J.Y.","898","Naturalized","Ouro","Low","Distrito de São Francisco Xavier, Caminho para cachoeira das Couves."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Celastraceae","Cheiloclinium","serratum","(Cambess.) A.C.Sm.","CELASTRACEAE Cheiloclinium serratum (Cambess.) A.C.Sm.","54463","GBIF","UEC","Silva, A.F.","1331","Native","Ouro","Low","Flora da Reserva Florestal da Boa Vista"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Celastraceae","Hippocratea","volubilis","L.","CELASTRACEAE Hippocratea volubilis L.","ESA071869","GBIF","ESA","Forster, W.","292","Native","Ouro","Low","Praia Barra do Una / Boracéia. Estrada de acesso da Fazenda Águas do Bento. 30 m.s.m. Interior da Restinga paludosa"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Celastraceae","Monteverdia","evonymoides","(Reissek) Biral","CELASTRACEAE Monteverdia evonymoides (Reissek) Biral","HRCB082587","Splink","HRCB",,"1583","Native","Ouro","Low","Reserva Florestal Prof. Augusto Ruschi"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Celastraceae","Monteverdia","gonoclados","(Mart.) Biral","CELASTRACEAE Monteverdia gonoclados (Mart.) Biral","PEL0002053","Splink","PEL",,"1388","Native","Ouro","Low","Flora da Reserva Florestal da Boa Vista, Mata da reserva."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Celastraceae","Monteverdia","schumanniana","(Loes.) Biral","CELASTRACEAE Monteverdia schumanniana (Loes.) Biral","167004","GBIF","UEC","Stefani, E.J.F.","233","Native","Bronze","Low","Parque estadual da Serra do Mar"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Celastraceae","Peritassa","flaviflora","A.C.Sm.","CELASTRACEAE Peritassa flaviflora A.C.Sm.","172281","GBIF","INPA","Hopkins, M.","1312","Native","Ouro","Low","Reserva Florestal Prof. Augusto Ruschi, Mata da estufa."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Celastraceae","Pristimera","celastroides","(Kunth) A.C.Sm.","CELASTRACEAE Pristimera celastroides (Kunth) A.C.Sm.","76027","GBIF","SP","Kuhlmann, M.","3912","Native","Bronze","Low","Igaratá, Capueirão do sítio do Sr. Barbosa."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Celastraceae","Tontelea","leptophylla","A.C. Sm.","CELASTRACEAE Tontelea leptophylla A.C. Sm.","166944","GBIF","UEC","Stefani, E.J.F.","288","Native","Bronze","Low","Parque Estadual da Serra do Mar, Mata Atlântica."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Chloranthaceae","Hedyosmum","brasiliense","Mart. ex Miq.","CHLORANTHACEAE Hedyosmum brasiliense Mart. ex Miq.","ESA069195","GBIF","ESA","Ivanauskas, N.M.","4621","Native","Ouro","Low","Estrada Uzacá, represa casa grande da Sabesp/Reverso da Serra do Mar no planalto paulistano. Floresta umbrófila densa com perturbação antiga. Borda da mata"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Chrysobalanaceae","Hirtella","hebeclada","Moric. ex DC.","CHRYSOBALANACEAE Hirtella hebeclada Moric. ex DC.","NY00378254","Splink","NY",,"1665","Native","Ouro","Low","In coll. siccis inter Taubaté"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Clethraceae","Clethra","scabra","Pers.","CLETHRACEAE Clethra scabra var. scabra Pers.","UEC036924","Splink","UEC",,"822","Native","Ouro","Low","Serra do Japi, Reserva Biológica Municipal da Serra do Japi"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Clusiaceae","Clusia","criuva","Cambess.","CLUSIACEAE Clusia criuva Cambess.","SPSF00034179","Splink","SPSF",,"535","Native","Prata","Low","Parque Estadual da Serra do Mar - Núcleo Santa Virgínia."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Clusiaceae","Garcinia","gardneriana","(Planch. & Triana) Zappi","CLUSIACEAE Garcinia gardneriana (Planch. & Triana) Zappi","166986","GBIF","UEC","Stefani, E.J.F.","265","Native","Bronze","Low","Parque Estadual da Serra do Mar, Mata Atlântica."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Clusiaceae","Tovomitopsis","paniculata","(Spreng.) Planch. & Triana","CLUSIACEAE Tovomitopsis paniculata (Spreng.) Planch. & Triana","194846043","GBIF","Observations","Ecoturismo, U.N.A.",,"Native","Bronze","Low","São Paulo, BR"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Clusiaceae","Tovomitopsis","saldanhae","Engl.","CLUSIACEAE Tovomitopsis saldanhae Engl.","54410","GBIF","UEC","Silva, A.F.","1340","Native","Ouro","Low","Flora da Reserva Florestal da Boa Vista"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Combretaceae","Terminalia","catappa","L.","COMBRETACEAE Terminalia catappa L.",,"GBIF",,,,"Naturalized","Latão","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Combretaceae","Terminalia","glabrescens","Mart.","COMBRETACEAE Terminalia glabrescens Mart.","PMSP007443","GBIF","PMSP","Bernacci, L.C.","2146","Native","Bronze","Low","estrada de Panorama ao rio do Peixe"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Combretaceae","Terminalia","kleinii","(Exell) Gere & Boatwr.","COMBRETACEAE Terminalia kleinii (Exell) Gere & Boatwr.","87548","GBIF","HAS","Kuhlmann, M.","2751","Native","Ouro","Low","Igaratá"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Commelinaceae","Commelina","erecta","L.","COMMELINACEAE Commelina erecta L.","19045","GBIF","SPFR","Boscolo, D.","161","Native","Bronze","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Commelinaceae","Commelina","obliqua","Vahl","COMMELINACEAE Commelina obliqua Vahl","42623768","GBIF","Observations","Lopes, E.",,"Native","Bronze","Low","Igaratá - SP, 12350-000, Brasil"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Commelinaceae","Dichorisandra","paranaensis","D.Maia Cervi & Tardivo","COMMELINACEAE Dichorisandra paranaensis D.Maia Cervi & Tardivo","88804","GBIF","UEC","Koch, I.","223","Native","Ouro","Low","12 km ao Norte de Lavrinhas, Mata. Vale do Ribeirão do Braço. Latitude: 22º27'46' - 22º27'23'S. Longitude: 44º52'54' - 44º52'48'W."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Commelinaceae","Dichorisandra","pubescens","Mart. ex Schult. f.","COMMELINACEAE Dichorisandra pubescens Mart. ex Schult. f.","53134","GBIF","SPSF","Almeida-Scabbia, R.J.","821","Native","Bronze","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Commelinaceae","Dichorisandra","thyrsiflora","J.C.Mikan","COMMELINACEAE Dichorisandra thyrsiflora J.C.Mikan","19047","GBIF","SPFR","Boscolo, D.","163","Native","Bronze","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Commelinaceae","Gibasis","geniculata","(Jacq.) Rohweder","COMMELINACEAE Gibasis geniculata (Jacq.) Rohweder","ESA079070","Splink","ESA",,"3370","Native","Bronze","Low","Trilha do Escorrega, Sítio Urucurana. Interior de Mata Ombrófila Densa de Encosta com perturbação"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Commelinaceae","Tradescantia","fluminensis","Vell.","COMMELINACEAE Tradescantia fluminensis Vell.","130395","GBIF","ESA","Souza, V.C.","35598","Native","Prata","Low","Fragmento 17 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Commelinaceae","Tripogandra","diuretica","(Mart.) Handlos","COMMELINACEAE Tripogandra diuretica (Mart.) Handlos","73650","GBIF","UEC",,"44","Native","Latão","High","Vale do Ribeirão do Braço, 12km ao norte de Lavrinhas"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Connaraceae","Connarus","regnellii","G.Schellenb.","CONNARACEAE Connarus regnellii G.Schellenb.","114987","GBIF","UEC","Leite, E.C.","801","Native","Bronze","Low","Serra do Japi"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Convolvulaceae","Camonea","umbellata","(L.) A.R. Simões & Staples","CONVOLVULACEAE Camonea umbellata (L.) A.R. Simões & Staples","152765","GBIF","UEC","Bernacci, L.C.","2136","Native","Ouro","Low","Estrada de Panorama ao Rio do Peixe"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Convolvulaceae","Cuscuta","racemosa","Mart.","CONVOLVULACEAE Cuscuta racemosa Mart.","513539","GBIF","SP","Fernandes, U.G.","473","Native","Bronze","Low","Coletada em área urbana, no canteiro central da Avenida Sapopemba, na altura do número 2500."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Convolvulaceae","Distimake","cissoides","(Lam.) A.R. Simões & Staples","CONVOLVULACEAE Distimake cissoides (Lam.) A.R. Simões & Staples","59043","GBIF","SPSF","Ivanauskas, N.M.","8054","Native","Prata","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Convolvulaceae","Distimake","digitatus","(Spreng.) A.R. Simões & Staples","CONVOLVULACEAE Distimake digitatus (Spreng.) A.R. Simões & Staples","SPSF00054782","Splink","SPSF",,"8242","Native","Prata","Low","Centro Técnico de Aeronáutica. Savana Gramíneo - Lenhosa (campo cerrado)."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Convolvulaceae","Distimake","hirsutus","(O'Donell) Petrongari & Sim.-Bianch.","CONVOLVULACEAE Distimake hirsutus (O'Donell) Petrongari & Sim.-Bianch.","489845","GBIF","SP","Silva, S.S.","7","Native","Ouro","Low","Parque Estadual do Juqueri, início da trilha Ovo da Pata"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Convolvulaceae","Evolvulus","riedelii","Meisn.","CONVOLVULACEAE Evolvulus riedelii Meisn.","57804","GBIF","SPSF","Ivanauskas, N.M.","7556","Native","Prata","Low","Centro Técnico de Aeronáutica"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Convolvulaceae","Evolvulus","sericeus","Sw.","CONVOLVULACEAE Evolvulus sericeus Sw.","SPSF00054300","Splink","SPSF",,"7897","Native","Bronze","Low","Em frente ao Centro Ambiental Edoardo Bonetti, em área do Centro Técnico da Aeronáutica. Savana Gramíneo-Lenhosa (campo cerrado)."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Convolvulaceae","Ipomoea","argentea","Meisn.","CONVOLVULACEAE Ipomoea argentea Meisn.","57836","GBIF","SPSF","Ivanauskas, N.M.","7590","Native","Prata","Low","Centro Técnico de Aeronáutica"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Convolvulaceae","Ipomoea","batatas","(L.) Lam.","CONVOLVULACEAE Ipomoea batatas (L.) Lam.",,"GBIF",,,,"Naturalized","Latão","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Convolvulaceae","Ipomoea","cairica","(L.) Sweet","CONVOLVULACEAE Ipomoea cairica (L.) Sweet","42625376","GBIF","Observations","Lopes, E.",,"Native","Bronze","Low","Igaratá - SP, 12350-000, Brasil"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Convolvulaceae","Ipomoea","carnea","Jacq.","CONVOLVULACEAE Ipomoea carnea Jacq.",,"GBIF",,,,"Native","Latão","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Convolvulaceae","Ipomoea","triloba","L.","CONVOLVULACEAE Ipomoea triloba L.","RB01375408","GBIF","RB","Antar, G.M.","1065","Native","Ouro","Low","Distrito de São Francisco Xavier, Propriedade do Sr. Marcos, acessada pela estrda Santa Barbara, borda da mata ciliar degradada"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Convolvulaceae","Jacquemontia","ferruginea","Choisy","CONVOLVULACEAE Jacquemontia ferruginea Choisy","338987","Splink","SP",,"20502","Native","Bronze","Low","Funil"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Cordiaceae","Cordia","americana","(L.) Gottschling & J.S.Mill.","CORDIACEAE Cordia americana (L.) Gottschling & J.S.Mill.",,"GBIF",,,,"Native","Latão","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Cordiaceae","Cordia","ecalyculata","Vell.","CORDIACEAE Cordia ecalyculata Vell.","83847","GBIF","UEC","Goldenberg, R.","333","Native","Ouro","High","Vale do Ribeirão do Braço."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Cordiaceae","Cordia","magnoliifolia","Cham.","CORDIACEAE Cordia magnoliifolia Cham.","17590","GBIF","SJRP","Shepherd, G.J.","95-17","Native","Bronze","Low","Estrada da Fazenda Boa Vista."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Cordiaceae","Cordia","myxa","L.","CORDIACEAE Cordia myxa L.","DVPR006868","Splink","DVPR",,"689","Cultivated","Bronze","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Cordiaceae","Cordia","sellowiana","Cham.","CORDIACEAE Cordia sellowiana Cham.","RBR00003445","GBIF","RBR","Gentry, A.","49198","Native","Ouro","Low","""Portal de Igaratá. N from km. 13 of Dom Pedro Highway, El Dash property and adjacent forest remnant, alt. ca. 800 m. Interior foothills of Serra do Mar.43°20´ S - 46°02´ W"""
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Cordiaceae","Cordia","superba","Cham.","CORDIACEAE Cordia superba Cham.",,"GBIF",,,,"Native","Latão","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Cordiaceae","Cordia","trichotoma","(Vell.) Arráb. ex Steud.","CORDIACEAE Cordia trichotoma (Vell.) Arráb. ex Steud.","73927","GBIF","UEC","Shepherd, G.J.","9514","Native","Ouro","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Cordiaceae","Varronia","guazumifolia","Desv.","CORDIACEAE Varronia guazumifolia Desv.","400827","GBIF","NY","Lofgren, A.","11313","Native","Ouro","Low","Taubaté"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Cordiaceae","Varronia","polycephala","Lam.","CORDIACEAE Varronia polycephala Lam.","448491","GBIF","NY","Kuhlmann, M.","1951","Native","Ouro","Low","Igaratá, Sítio do Sr. Joao Barbosa Machado"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Costaceae","Costus","spiralis","(Jacq.) Roscoe","COSTACEAE Costus spiralis (Jacq.) Roscoe","130479","GBIF","ESA","Souza, V.C.","35682","Native","Prata","Low","Fragmento 16 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Cucurbitaceae","Cayaponia","cabocla","(Vell.) Mart.","CUCURBITACEAE Cayaponia cabocla (Vell.) Mart.","73757","GBIF","UEC","Koch, I.","213","Native","Ouro","High","Vale do Ribeirão do Braço, 12km N de Lavrinhas"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Cucurbitaceae","Cayaponia","espelina","(Silva Manso) Cogn.","CUCURBITACEAE Cayaponia espelina (Silva Manso) Cogn.","59049","GBIF","SPSF","Ivanauskas, N.M.","8060","Native","Prata","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Cucurbitaceae","Cyclanthera","quinquelobata","(Vell.) Cogn.","CUCURBITACEAE Cyclanthera quinquelobata (Vell.) Cogn.","64971","GBIF","SPF","Kuhlmann, M.","1967","Native","Ouro","Low","Beira da mata na fazenda do Sr. Barbosa."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Cucurbitaceae","Fevillea","trilobata","L.","CUCURBITACEAE Fevillea trilobata L.","163399","GBIF","UEC","Shepherd, G.J.","9537","Native","Ouro","Low","Estrada da Fazenda Boa Vista Floresta em grota."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Cunoniaceae","Lamanonia","ternata","Vell.","CUNONIACEAE Lamanonia ternata Vell.","114932","GBIF","UEC","Leite, E.C.","743","Native","Ouro","Low","Reserva Biológica Municipal da Serra do Japi."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Cunoniaceae","Weinmannia","organensis","Gardner","CUNONIACEAE Weinmannia organensis Gardner","P05519375","GBIF","P","Glaziou, A.",,"Native","Latão","Low","Brésil (S. Paulo) Campos do Bocaina, à la source même du Rio Parahyba"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Cunoniaceae","Weinmannia","paulliniifolia","Pohl ex Ser.","CUNONIACEAE Weinmannia paulliniifolia Pohl ex Ser.","068878","GBIF","ESA","Franco, G.A.D.C.","2997","Native","Latão","Low","Entorno da Represa Casa Grande (Sabesp) , ao longo da Estrada Usacá. Floresta Ombrófila Densa no reverso da Serra do Mar (com perturbação). Borda de mata"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Ferns and Lycophytes","Cyatheaceae","Alsophila","setosa","Kaulf.","CYATHEACEAE Alsophila setosa Kaulf.","167077","GBIF","UEC","Stefani, E.J.F.","194","Native","Bronze","Low","Parque Estadual da Serra do Mar."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Ferns and Lycophytes","Cyatheaceae","Cyathea","corcovadensis","(Raddi) Domin","CYATHEACEAE Cyathea corcovadensis (Raddi) Domin","87957","GBIF","UEC","Silva, A.F.","1593","Native","Bronze","Low","Reserva florestal de boa vista"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Ferns and Lycophytes","Cyatheaceae","Cyathea","delgadii","Pohl. ex Sternb.","CYATHEACEAE Cyathea delgadii Pohl. ex Sternb.","53651","GBIF","HUCS","Gonzatti, F.","5316","Native","Bronze","Low","Estrada vicinal passando pelo Cachoeirão da Bocaína"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Ferns and Lycophytes","Cyatheaceae","Cyathea","phalerata","Mart.","CYATHEACEAE Cyathea phalerata Mart.","167078","GBIF","UEC","Stefani, E.J.F.","188","Native","Bronze","Low","Parque Estadual da Serra do Mar."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Cyperaceae","Cyperus","aggregatus","(Willd.) Endl.","CYPERACEAE Cyperus aggregatus (Willd.) Endl.","17817","GBIF","SPFR","Boscolo, D.","107","Native","Ouro","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Cyperaceae","Cyperus","entrerianus","Boeckeler","CYPERACEAE Cyperus entrerianus Boeckeler","EIU010910","GBIF","EIU","Andrade, P.R.P.","46","Native","Ouro","Low","Pq. de Jambeiro"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Cyperaceae","Cyperus","eragrostis","Lam.","CYPERACEAE Cyperus eragrostis Lam.","SPSF00005914","Splink","SPSF",,,"Native","Latão","Low","represa da CESP."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Cyperaceae","Cyperus","rotundus","L.","CYPERACEAE Cyperus rotundus L.","36767186","GBIF","Observations","Lopes, E.",,"Naturalized","Bronze","Low","Santa Isabel - SP, 07500-000, Brasil"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Cyperaceae","Cyperus","surinamensis","Rottb.","CYPERACEAE Cyperus surinamensis Rottb.","ASE0010483","GBIF","ASE","Skvortzov, B.","244","Native","Bronze","Low",
